UniProtKB	P16389	KCNA2		GO:0005251	PMID:1715584	TAS		F	Potassium voltage-gated channel subfamily A member 2	IPI00028134|KCNA2|KCNA2_HUMAN	protein	taxon:9606	20030904	PINC
UniProtKB	P22001	KCNA3		GO:0005251	GO_REF:0000019|Ensembl:ENSRNOP00000024372	IEA	Ensembl:ENSRNOP00000024372	F	Potassium voltage-gated channel subfamily A member 3	HGK5|IPI00217447|KCNA3|KCNA3_HUMAN|Q5VWN2	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	P51787	KCNQ1		GO:0005251	PMID:8900283	IDA		F	Potassium voltage-gated channel subfamily KQT member 1	IPI00020502|IPI00790656|KCNA8|KCNA9|KCNQ1|KCNQ1_HUMAN|KVLQT1|O00347|O60607|O94787|Q7Z6G9|Q92960|Q9UMN8|Q9UMN9	protein	taxon:9606	20110926	BHF-UCL
UniProtKB	Q09470	KCNA1		GO:0005251	GO_REF:0000019|Ensembl:ENSRNOP00000026731	IEA	Ensembl:ENSRNOP00000026731	F	Potassium voltage-gated channel subfamily A member 1	A6NM83|IPI00020983|KCNA1|KCNA1_HUMAN|Q3MIQ9	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q92953	KCNB2		GO:0005251	PMID:9612272	TAS		F	Potassium voltage-gated channel subfamily B member 2	IPI00024330|KCNB2|KCNB2_HUMAN|Q7Z7D0|Q9BXD3	protein	taxon:9606	20030904	PINC
UniProtKB	Q96KK3	KCNS1		GO:0005251	PMID:10484328	IDA		F	Potassium voltage-gated channel subfamily S member 1	A2RUL9|B7ZM31|IPI00102065|KCNS1|KCNS1_HUMAN|O43652|Q6DJU6	protein	taxon:9606	20040202	UniProtKB
UniProtKB	Q9BQ31	KCNS3		GO:0005251	PMID:10484328	TAS		F	Potassium voltage-gated channel subfamily S member 3	D6W520|IPI00304363|KCNS3|KCNS3_HUMAN|O43651|Q96B56	protein	taxon:9606	20050308	PINC
UniProtKB	Q9UJ96	KCNG2		GO:0005251	PMID:10551266	TAS		F	Potassium voltage-gated channel subfamily G member 2	IPI00017521|KCNF2|KCNG2|KCNG2_HUMAN	protein	taxon:9606	20030904	PINC
UniProtKB	O60741	HCN1		GO:0005272	GO_REF:0000004|SP_KW:KW-0894	IEA	SP_KW:KW-0894	F	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1	BCNG1|HCN1|HCN1_HUMAN|IPI00031506	protein	taxon:9606	20120109	UniProtKB
UniProtKB	Q9P1Z3	HCN3		GO:0005272	GO_REF:0000004|SP_KW:KW-0894	IEA	SP_KW:KW-0894	F	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 3	D3DV90|HCN3|HCN3_HUMAN|IPI00163724|KIAA1535|Q4VX12|Q8N6W6|Q9BWQ2	protein	taxon:9606	20120109	UniProtKB
UniProtKB	Q9UL51	HCN2		GO:0005272	GO_REF:0000004|SP_KW:KW-0894	IEA	SP_KW:KW-0894	F	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2	BCNG2|HCN2|HCN2_HUMAN|IPI00218946|O60742|O60743|O75267|Q9UBS2	protein	taxon:9606	20120109	UniProtKB
UniProtKB	Q9Y3Q4	HCN4		GO:0005272	GO_REF:0000004|SP_KW:KW-0894	IEA	SP_KW:KW-0894	F	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4	HCN4|HCN4_HUMAN|IPI00023164|Q9UMQ7	protein	taxon:9606	20120109	UniProtKB
UniProtKB	P51170	SCNN1G		GO:0005272	PMID:8521520	TAS		F	Amiloride-sensitive sodium channel subunit gamma	IPI00016450|P78437|Q6PCC2|Q93023|Q93024|Q93025|Q93026|Q93027|Q96TD2|SCNN1G|SCNNG_HUMAN	protein	taxon:9606	20030904	PINC
UniProtKB	P19801	ABP1		GO:0005272	PMID:2217167	TAS		F	Amiloride-sensitive amine oxidase [copper-containing]	ABP1|ABP1_HUMAN|AOC1|DAO1|IPI00020982|IPI00219832|Q16683|Q16684|Q56II4|Q6GU42	protein	taxon:9606	20111104	UniProtKB
UniProtKB	Q8NBS3	SLC4A11		GO:0005272	PMID:15525507	IDA		F	Sodium bicarbonate transporter-like protein 11	BTR1|IPI00015488|IPI00639817|Q2TB62|Q2TB63|Q9BXF4|Q9NTW9|S4A11_HUMAN|SLC4A11	protein	taxon:9606	20071017	HGNC
UniProtKB	F5H5F8	SCNN1A		GO:0005272	GO_REF:0000004|SP_KW:KW-0894	IEA	SP_KW:KW-0894	F	Uncharacterized protein	F5H5F8_HUMAN|IPI01009257|SCNN1A	protein	taxon:9606	20120109	UniProtKB
UniProtKB	F8VSK4	ACCN2		GO:0005272	GO_REF:0000004|SP_KW:KW-0894	IEA	SP_KW:KW-0894	F	Uncharacterized protein	ACCN2|F8VSK4_HUMAN	protein	taxon:9606	20120109	UniProtKB
UniProtKB	O94759	TRPM2		GO:0005272	GO_REF:0000004|SP_KW:KW-0894	IEA	SP_KW:KW-0894	F	Transient receptor potential cation channel subfamily M member 2	D3DSL6|EREG1|IPI00014911|IPI00412399|IPI00480087|KNP3|LTRPC2|Q5KTC2|Q6J3P5|Q96KN6|Q96Q93|TRPC7|TRPM2|TRPM2_HUMAN	protein	taxon:9606	20120109	UniProtKB
UniProtKB	Q96FT7	ACCN4		GO:0005272	GO_REF:0000004|SP_KW:KW-0894	IEA	SP_KW:KW-0894	F	Amiloride-sensitive cation channel 4	ACCN4|ACCN4_HUMAN|ASIC4|IPI00062210|IPI00183230|IPI00640354|Q53SB7|Q6GMS1|Q6PIN9|Q9NQA4	protein	taxon:9606	20120109	UniProtKB
UniProtKB	Q8IZF0	NALCN		GO:0005272	GO_REF:0000004|SP_KW:KW-0894	IEA	SP_KW:KW-0894	F	Sodium leak channel non-selective protein	IPI00217996|IPI00827756|IPI01011084|NALCN|NALCN_HUMAN|Q6P2S6|Q6ZMI7|Q8IZZ1|Q8TAH1|VGCNL1	protein	taxon:9606	20120109	UniProtKB
UniProtKB	Q9UHC3	ACCN3		GO:0005272	PMID:9571199	TAS		F	Amiloride-sensitive cation channel 3	ACCN3|ACCN3_HUMAN|ASIC3|B2R9V0|IPI00025345|IPI00220064|IPI00295344|IPI00556174|O60263|O75906|Q59FN9|Q9UER8|Q9UHC4|SLNAC1|TNAC1	protein	taxon:9606	20061106	PINC
UniProtKB	C9JDY8	SCNN1D		GO:0005272	GO_REF:0000002|InterPro:IPR001873	IEA	InterPro:IPR001873	F	Uncharacterized protein	C9JDY8_HUMAN|IPI01018980|SCNN1D	protein	taxon:9606	20120107	InterPro
UniProtKB	C5HTZ1	SCNN1A		GO:0005272	GO_REF:0000004|SP_KW:KW-0894	IEA	SP_KW:KW-0894	F	Amiloride-sensitive sodium channel subunit alpha 3	C5HTZ1_HUMAN|IPI00941259|SCNN1A	protein	taxon:9606	20120109	UniProtKB
UniProtKB	Q13796	SHROOM2		GO:0015280	PMID:7795590	TAS		F	Protein Shroom2	APXL|B9EIQ7|IPI00015180|SHRM2_HUMAN|SHROOM2	protein	taxon:9606	20030904	PINC
UniProtKB	C9J4T5	ACCN1		GO:0015280	GO_REF:0000019|Ensembl:ENSMUSP00000021045	IEA	Ensembl:ENSMUSP00000021045	F	Uncharacterized protein	ACCN1|C9J4T5_HUMAN|IPI00002807	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	E9PBX2	ACCN1		GO:0015280	GO_REF:0000019|Ensembl:ENSMUSP00000021045	IEA	Ensembl:ENSMUSP00000021045	F	Uncharacterized protein	ACCN1|E9PBX2_HUMAN|IPI00333823	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	P51168	SCNN1B		GO:0015280	GO_REF:0000019|Ensembl:ENSMUSP00000033161	IEA	Ensembl:ENSMUSP00000033161	F	Amiloride-sensitive sodium channel subunit beta	C5HTZ2|IPI00178024|IPI00332882|O60891|Q96KG2|Q9UJ32|Q9UMU5|SCNN1B|SCNNB_HUMAN	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	P51170	SCNN1G		GO:0015280	GO_REF:0000019|Ensembl:ENSMUSP00000000221	IEA	Ensembl:ENSMUSP00000000221	F	Amiloride-sensitive sodium channel subunit gamma	IPI00016450|P78437|Q6PCC2|Q93023|Q93024|Q93025|Q93026|Q93027|Q96TD2|SCNN1G|SCNNG_HUMAN	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	F5GXE6	SCNN1A		GO:0015280	GO_REF:0000019|Ensembl:ENSMUSP00000080164	IEA	Ensembl:ENSMUSP00000080164	F	Uncharacterized protein	F5GXE6_HUMAN|IPI00796903|SCNN1A	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	P37088	SCNN1A		GO:0015280	GO_REF:0000019|Ensembl:ENSMUSP00000080164	IEA	Ensembl:ENSMUSP00000080164	F	Amiloride-sensitive sodium channel subunit alpha	A5X2U9|C5HTZ0|IPI00019931|IPI00334114|IPI00334115|IPI00334116|IPI00334117|O43271|Q6GSQ6|Q9UM64|SCNN1|SCNN1A|SCNNA_HUMAN	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	A6NNF7	SCNN1D		GO:0015280	GO_REF:0000002|InterPro:IPR004724	IEA	InterPro:IPR004724	F	Uncharacterized protein	A6NNF7_HUMAN|B3KSD7|IPI00744981|SCNN1D	protein	taxon:9606	20120107	InterPro
UniProtKB	B4E2Q5	SCNN1A		GO:0015280	GO_REF:0000002|InterPro:IPR004724	IEA	InterPro:IPR004724	F	cDNA FLJ56208, highly similar to Amiloride-sensitive sodium channel subunit alpha	B4E2Q5_HUMAN|IPI00929433|SCNN1A	protein	taxon:9606	20120107	InterPro
UniProtKB	E5KBL7	ACCN2		GO:0015280	GO_REF:0000002|InterPro:IPR004724	IEA	InterPro:IPR004724	F	Uncharacterized protein	ACCN2|E5KBL7_HUMAN|IPI00973761	protein	taxon:9606	20120107	InterPro
UniProtKB	E7EQ54	SCNN1D		GO:0015280	GO_REF:0000002|InterPro:IPR004724	IEA	InterPro:IPR004724	F	Uncharacterized protein	E7EQ54_HUMAN|IPI00441997|SCNN1D	protein	taxon:9606	20120107	InterPro
UniProtKB	E7EVF3	SCNN1A		GO:0015280	GO_REF:0000002|InterPro:IPR004724	IEA	InterPro:IPR004724	F	Uncharacterized protein	E7EVF3_HUMAN|IPI00975819|SCNN1A	protein	taxon:9606	20120107	InterPro
UniProtKB	P51172	SCNN1D		GO:0015280	GO_REF:0000002|InterPro:IPR004724	IEA	InterPro:IPR004724	F	Amiloride-sensitive sodium channel subunit delta	A9Z1X6|DNACH|IPI00334783|IPI00514599|Q08AQ3|Q5T7L3|Q8NA24|SCNN1D|SCNND_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	P78348	ACCN2		GO:0015280	GO_REF:0000029	NAS		F	Amiloride-sensitive cation channel 2, neuronal	A3KN86|ACCN2|ACCN2_HUMAN|ASIC1|BNAC2|IPI00293398|IPI00293399|P78349|Q96CV2	protein	taxon:9606	20021106	UniProtKB
UniProtKB	Q16515	ACCN1		GO:0015280	GO_REF:0000002|InterPro:IPR004724	IEA	InterPro:IPR004724	F	Amiloride-sensitive cation channel 1, neuronal	ACCN|ACCN1|ACCN1_HUMAN|BNAC1|IPI00002807|IPI00333823|MDEG|Q13553|Q6DJU1|Q8N3E2	protein	taxon:9606	20120107	InterPro
UniProtKB	Q9NY37	ACCN5		GO:0015280	GO_REF:0000019|Ensembl:ENSRNOP00000016039	IEA	Ensembl:ENSRNOP00000016039	F	Amiloride-sensitive cation channel 5	ACCN5|ACCN5_HUMAN|HINAC|IPI00026554	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q9UHC3	ACCN3		GO:0015280	GO_REF:0000002|InterPro:IPR004724	IEA	InterPro:IPR004724	F	Amiloride-sensitive cation channel 3	ACCN3|ACCN3_HUMAN|ASIC3|B2R9V0|IPI00025345|IPI00220064|IPI00295344|IPI00556174|O60263|O75906|Q59FN9|Q9UER8|Q9UHC4|SLNAC1|TNAC1	protein	taxon:9606	20120107	InterPro
UniProtKB	Q14573	ITPR3		GO:0005220	PMID:10828023	IDA		F	Inositol 1,4,5-trisphosphate receptor type 3	IPI00291607|ITPR3|ITPR3_HUMAN|Q14649|Q5TAQ2	protein	taxon:9606	20090520	BHF-UCL
UniProtKB	Q14573	ITPR3		GO:0005220	GO_REF:0000024|UniProtKB:Q63269	ISS	UniProtKB:Q63269	F	Inositol 1,4,5-trisphosphate receptor type 3	IPI00291607|ITPR3|ITPR3_HUMAN|Q14649|Q5TAQ2	protein	taxon:9606	20090204	BHF-UCL
UniProtKB	Q14573	ITPR3		GO:0005220	GO_REF:0000024|UniProtKB:P70227	ISS	UniProtKB:P70227	F	Inositol 1,4,5-trisphosphate receptor type 3	IPI00291607|ITPR3|ITPR3_HUMAN|Q14649|Q5TAQ2	protein	taxon:9606	20110222	UniProtKB
UniProtKB	E7EPX7	ITPR1		GO:0005220	GO_REF:0000019|Ensembl:ENSMUSP00000032192	IEA	Ensembl:ENSMUSP00000032192	F	Uncharacterized protein	E7EPX7_HUMAN|E9PDE9|IPI00218661|ITPR1	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q14571	ITPR2		GO:0005220	GO_REF:0000019|Ensembl:ENSMUSP00000049584	IEA	Ensembl:ENSMUSP00000049584	F	Inositol 1,4,5-trisphosphate receptor type 2	IPI00031545|IPI00218668|ITPR2|ITPR2_HUMAN|O94773	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q14643	ITPR1		GO:0005220	GO_REF:0000024|UniProtKB:P11881	ISS	UniProtKB:P11881	F	Inositol 1,4,5-trisphosphate receptor type 1	INSP3R1|IPI00218658|IPI00218659|IPI00218660|IPI00218661|IPI00218662|IPI00218664|IPI00333753|IPI00925443|ITPR1|ITPR1_HUMAN|Q14660|Q99897	protein	taxon:9606	20110222	UniProtKB
UniProtKB	Q14643	ITPR1		GO:0005220	PMID:8648241	TAS		F	Inositol 1,4,5-trisphosphate receptor type 1	INSP3R1|IPI00218658|IPI00218659|IPI00218660|IPI00218661|IPI00218662|IPI00218664|IPI00333753|IPI00925443|ITPR1|ITPR1_HUMAN|Q14660|Q99897	protein	taxon:9606	20021105	UniProtKB
UniProtKB	G5E9P1	ITPR1		GO:0005220	GO_REF:0000002|InterPro:IPR000493	IEA	InterPro:IPR000493	F	Inositol 1,4,5-triphosphate receptor, type 1, isoform CRA_d	G5E9P1_HUMAN|hCG_21731|ITPR1	protein	taxon:9606	20120107	InterPro
UniProtKB	O43739	CYTH3		GO:0005220	PMID:9742223	TAS		F	Cytohesin-3	A4D2N8|ARNO3|CYH3_HUMAN|CYTH3|GRP1|IPI00013892|IPI00216718|PSCD3	protein	taxon:9606	20030904	PINC
UniProtKB	B7ZMI3	ITPR1		GO:0005220	GO_REF:0000002|InterPro:IPR000493	IEA	InterPro:IPR000493	F	ITPR1 protein	B7ZMI3_HUMAN|IPI00922622|ITPR1	protein	taxon:9606	20120107	InterPro
UniProtKB	E7EVP7	ITPR1		GO:0005220	GO_REF:0000002|InterPro:IPR000493	IEA	InterPro:IPR000493	F	Uncharacterized protein	E7EVP7_HUMAN|IPI01018731|ITPR1	protein	taxon:9606	20120107	InterPro
UniProtKB	P36544	CHRNA7		GO:0004889	PMID:12508119	IDA		F	Neuronal acetylcholine receptor subunit alpha-7	A8K7Q4|ACHA7_HUMAN|CHRNA7|IPI00942337|NACHRA7|Q15826|Q96RH2|Q99555|Q9BXH0	protein	taxon:9606	20071015	MGI
UniProtKB	P36544	CHRNA7		GO:0004889	PMID:8145738	IDA		F	Neuronal acetylcholine receptor subunit alpha-7	A8K7Q4|ACHA7_HUMAN|CHRNA7|IPI00942337|NACHRA7|Q15826|Q96RH2|Q99555|Q9BXH0	protein	taxon:9606	20071012	UniProtKB
UniProtKB	P36544	CHRNA7		GO:0004889	PMID:8906617	IDA		F	Neuronal acetylcholine receptor subunit alpha-7	A8K7Q4|ACHA7_HUMAN|CHRNA7|IPI00942337|NACHRA7|Q15826|Q96RH2|Q99555|Q9BXH0	protein	taxon:9606	20071012	UniProtKB
UniProtKB	P30926	CHRNB4		GO:0004889	PMID:20438829	TAS		F	Neuronal acetylcholine receptor subunit beta-4	ACHB4_HUMAN|CHRNB4|IPI00028080|Q16607|Q4VBA5|Q8WXC8|Q9BQR4	protein	taxon:9606	20100512	DFLAT
UniProtKB	P30926	CHRNB4		GO:0004889	PMID:11742001	TAS		F	Neuronal acetylcholine receptor subunit beta-4	ACHB4_HUMAN|CHRNB4|IPI00028080|Q16607|Q4VBA5|Q8WXC8|Q9BQR4	protein	taxon:9606	20061127	UniProtKB
UniProtKB	P30926	CHRNB4		GO:0004889	PMID:8906617	TAS		F	Neuronal acetylcholine receptor subunit beta-4	ACHB4_HUMAN|CHRNB4|IPI00028080|Q16607|Q4VBA5|Q8WXC8|Q9BQR4	protein	taxon:9606	20071016	UniProtKB
UniProtKB	P43681	CHRNA4		GO:0004889	PMID:8906617	IDA		F	Neuronal acetylcholine receptor subunit alpha-4	ACHA4_HUMAN|CHRNA4|IPI00020036|NACRA4|Q4JGR7|Q4VAQ6	protein	taxon:9606	20071016	UniProtKB
UniProtKB	P43681	CHRNA4		GO:0004889	PMID:20438829	TAS		F	Neuronal acetylcholine receptor subunit alpha-4	ACHA4_HUMAN|CHRNA4|IPI00020036|NACRA4|Q4JGR7|Q4VAQ6	protein	taxon:9606	20100512	DFLAT
UniProtKB	P17787	CHRNB2		GO:0004889	PMID:8906617	IDA		F	Neuronal acetylcholine receptor subunit beta-2	ACHB2_HUMAN|CHRNB2|IPI00016869|Q9UEH9	protein	taxon:9606	20071016	UniProtKB
UniProtKB	P17787	CHRNB2		GO:0004889	PMID:20438829	TAS		F	Neuronal acetylcholine receptor subunit beta-2	ACHB2_HUMAN|CHRNB2|IPI00016869|Q9UEH9	protein	taxon:9606	20100512	DFLAT
UniProtKB	P11230	CHRNB1		GO:0004889	GO_REF:0000024|UniProtKB:P09690	ISS	UniProtKB:P09690	F	Acetylcholine receptor subunit beta	ACHB_HUMAN|ACHRB|CHRNB|CHRNB1|IPI00298986|Q96FB8	protein	taxon:9606	20080623	UniProtKB
UniProtKB	P02708	CHRNA1		GO:0004889	PMID:9221765	IMP		F	Acetylcholine receptor subunit alpha	ACHA_HUMAN|ACHRA|B4DRV6|CHNRA|CHRNA1|D3DPE8|IPI00022298|IPI00218234	protein	taxon:9606	20070914	MGI
UniProtKB	P02708	CHRNA1		GO:0004889	PMID:8872460|UniProtKB:P04756	ISS	UniProtKB:P04756	F	Acetylcholine receptor subunit alpha	ACHA_HUMAN|ACHRA|B4DRV6|CHNRA|CHRNA1|D3DPE8|IPI00022298|IPI00218234	protein	taxon:9606	20080923	BHF-UCL
UniProtKB	B4DFS0	CHRNA7		GO:0004889	GO_REF:0000002|InterPro:IPR002394	IEA	InterPro:IPR002394	F	Uncharacterized protein	B4DFS0_HUMAN|CHRNA7|IPI00003858	protein	taxon:9606	20120107	InterPro
UniProtKB	B4DKT6	CHRND		GO:0004889	GO_REF:0000002|InterPro:IPR002394	IEA	InterPro:IPR002394	F	Uncharacterized protein	B4DKT6_HUMAN|CHRND|IPI00910587	protein	taxon:9606	20120107	InterPro
UniProtKB	B4DQH1	CHRNA6		GO:0004889	GO_REF:0000002|InterPro:IPR002394	IEA	InterPro:IPR002394	F	cDNA FLJ51722, highly similar to Neuronal acetylcholine receptor protein subunit alpha-6	B4DQH1_HUMAN|CHRNA6|IPI00981699	protein	taxon:9606	20120107	InterPro
UniProtKB	B4DT92	CHRND		GO:0004889	GO_REF:0000002|InterPro:IPR002394	IEA	InterPro:IPR002394	F	Uncharacterized protein	B4DT92_HUMAN|CHRND|IPI00915865	protein	taxon:9606	20120107	InterPro
UniProtKB	B7Z5H1	CHRNB1		GO:0004889	GO_REF:0000019|Ensembl:ENSRNOP00000019947	IEA	Ensembl:ENSRNOP00000019947	F	Uncharacterized protein	B7Z5H1_HUMAN|CHRNB1|IPI01013096	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	E5RJ54	CHRNA2		GO:0004889	GO_REF:0000002|InterPro:IPR002394	IEA	InterPro:IPR002394	F	Uncharacterized protein	CHRNA2|E5RJ54_HUMAN|IPI00978055	protein	taxon:9606	20120107	InterPro
UniProtKB	E7ENE5	CHRNA1		GO:0004889	GO_REF:0000002|InterPro:IPR002394	IEA	InterPro:IPR002394	F	Uncharacterized protein	CHRNA1|E7ENE5_HUMAN|IPI00916135	protein	taxon:9606	20120107	InterPro
UniProtKB	E9PHE8	CHRNB4		GO:0004889	GO_REF:0000002|InterPro:IPR002394	IEA	InterPro:IPR002394	F	Uncharacterized protein	CHRNB4|E9PHE8_HUMAN|IPI00843891	protein	taxon:9606	20120107	InterPro
UniProtKB	E9PP97	CHRNA6		GO:0004889	GO_REF:0000019|Ensembl:ENSMUSP00000033882	IEA	Ensembl:ENSMUSP00000033882	F	Uncharacterized protein	CHRNA6|E9PP97_HUMAN|IPI00981021	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	F5H8K5	CHRNA7		GO:0004889	GO_REF:0000002|InterPro:IPR002394	IEA	InterPro:IPR002394	F	Uncharacterized protein	CHRNA7|F5H8K5_HUMAN|IPI00890806	protein	taxon:9606	20120107	InterPro
UniProtKB	F8WBS0	CHRND		GO:0004889	GO_REF:0000002|InterPro:IPR002394	IEA	InterPro:IPR002394	F	Uncharacterized protein	CHRND|F8WBS0_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	G5E9G9	CHRNA1		GO:0004889	GO_REF:0000002|InterPro:IPR002394	IEA	InterPro:IPR002394	F	Uncharacterized protein	CHRNA1|G5E9G9_HUMAN|hCG_1811440	protein	taxon:9606	20120107	InterPro
UniProtKB	P07510	CHRNG		GO:0004889	GO_REF:0000019|Ensembl:ENSRNOP00000026529	IEA	Ensembl:ENSRNOP00000026529	F	Acetylcholine receptor subunit gamma	ACHG_HUMAN|ACHRG|B3KWM8|CHRNG|IPI00746413|Q53RG2	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	P30532	CHRNA5		GO:0004889	PMID:1542648	NAS		F	Neuronal acetylcholine receptor subunit alpha-5	ACHA5_HUMAN|CHRNA5|IPI00295323|NACHRA5|Q15824|Q99554	protein	taxon:9606	20040406	UniProtKB
UniProtKB	P30532	CHRNA5		GO:0004889	PMID:20438829	TAS		F	Neuronal acetylcholine receptor subunit alpha-5	ACHA5_HUMAN|CHRNA5|IPI00295323|NACHRA5|Q15824|Q99554	protein	taxon:9606	20100512	DFLAT
UniProtKB	P32297	CHRNA3		GO:0004889	PMID:8906617	IDA		F	Neuronal acetylcholine receptor subunit alpha-3	ACHA3_HUMAN|CHRNA3|IPI00297165|IPI00852613|IPI00939562|NACHRA3|Q15823|Q4KMN8|Q86U77|Q96RH3|Q99553|Q9BQ93|Q9BRR4	protein	taxon:9606	20071016	UniProtKB
UniProtKB	P32297	CHRNA3		GO:0004889	PMID:20438829	TAS		F	Neuronal acetylcholine receptor subunit alpha-3	ACHA3_HUMAN|CHRNA3|IPI00297165|IPI00852613|IPI00939562|NACHRA3|Q15823|Q4KMN8|Q86U77|Q96RH3|Q99553|Q9BQ93|Q9BRR4	protein	taxon:9606	20100512	DFLAT
UniProtKB	Q04844	CHRNE		GO:0004889	GO_REF:0000002|InterPro:IPR002394	IEA	InterPro:IPR002394	F	Acetylcholine receptor subunit epsilon	ACHE_HUMAN|ACHRE|CHRNE|D3DTK6|IPI00029753	protein	taxon:9606	20120107	InterPro
UniProtKB	Q05901	CHRNB3		GO:0004889	GO_REF:0000002|InterPro:IPR002394	IEA	InterPro:IPR002394	F	Neuronal acetylcholine receptor subunit beta-3	ACHB3_HUMAN|CHRNB3|IPI00016662|Q15827	protein	taxon:9606	20120107	InterPro
UniProtKB	Q07001	CHRND		GO:0004889	GO_REF:0000002|InterPro:IPR002394	IEA	InterPro:IPR002394	F	Acetylcholine receptor subunit delta	ACHD_HUMAN|ACHRD|CHRND|IPI00014192|Q52LH4	protein	taxon:9606	20120107	InterPro
UniProtKB	Q15822	CHRNA2		GO:0004889	PMID:8906617	IDA		F	Neuronal acetylcholine receptor subunit alpha-2	A8KAX3|ACHA2_HUMAN|CHRNA2|IPI00019942|Q9HAQ3	protein	taxon:9606	20071016	UniProtKB
UniProtKB	Q15825	CHRNA6		GO:0004889	GO_REF:0000019|Ensembl:ENSMUSP00000033882	IEA	Ensembl:ENSMUSP00000033882	F	Neuronal acetylcholine receptor subunit alpha-6	ACHA6_HUMAN|B2R8V4|CHRNA6|IPI00019948	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q9GZZ6	CHRNA10		GO:0004889	GO_REF:0000019|Ensembl:ENSMUSP00000081891	IEA	Ensembl:ENSMUSP00000081891	F	Neuronal acetylcholine receptor subunit alpha-10	ACH10_HUMAN|CHRNA10|IPI00026461|NACHRA10	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q9UGM1	CHRNA9		GO:0004889	GO_REF:0000019|Ensembl:ENSRNOP00000003382	IEA	Ensembl:ENSRNOP00000003382	F	Neuronal acetylcholine receptor subunit alpha-9	ACHA9_HUMAN|CHRNA9|IPI00005432|NACHRA9|Q14CY7|Q4W5A2|Q9NYV2	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	E5RGP6	CHRNA2		GO:0004889	GO_REF:0000019|Ensembl:ENSRNOP00000023475	IEA	Ensembl:ENSRNOP00000023475	F	Uncharacterized protein	CHRNA2|E5RGP6_HUMAN|IPI00984274	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	E5RGT4	CHRNA2		GO:0004889	GO_REF:0000019|Ensembl:ENSRNOP00000023475	IEA	Ensembl:ENSRNOP00000023475	F	Uncharacterized protein	CHRNA2|E5RGT4_HUMAN|IPI00979303	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	E5RHQ4	CHRNA2		GO:0004889	GO_REF:0000019|Ensembl:ENSRNOP00000023475	IEA	Ensembl:ENSRNOP00000023475	F	Uncharacterized protein	CHRNA2|E5RHQ4_HUMAN|IPI00978837	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	E5RK67	CHRNA2		GO:0004889	GO_REF:0000019|Ensembl:ENSRNOP00000023475	IEA	Ensembl:ENSRNOP00000023475	F	Uncharacterized protein	CHRNA2|E5RK67_HUMAN|IPI00982268	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q9GZQ4	NMUR2		GO:0005229	PMID:10899166	IDA		F	Neuromedin-U receptor 2	IPI00100753|NMU2R|NMUR2|NMUR2_HUMAN|Q7LC54|Q96AM5|Q9NRA6|TGR1	protein	taxon:9606	20031216	UniProtKB
UniProtKB	Q5XXA6	ANO1		GO:0005229	GO_REF:0000024|UniProtKB:Q8BHY3	ISS	UniProtKB:Q8BHY3	F	Anoctamin-1	A8KAM3|ANO1|ANO1_HUMAN|DOG1|IPI00384668|IPI00395839|IPI00873502|ORAOV2|Q8IYY8|Q8N7V3|TAOS2|TMEM16A	protein	taxon:9606	20080917	UniProtKB
UniProtKB	Q9NQ90	ANO2		GO:0005229	PMID:19474308	IDA		F	Anoctamin-2	ANO2|ANO2_HUMAN|C12orf3|C4N787|IPI00033553|IPI00479837|IPI00973586|Q9H847|TMEM16B	protein	taxon:9606	20091012	UniProtKB
UniProtKB	Q69YW4	DKFZp434P102		GO:0005229	GO_REF:0000019|Ensembl:ENSMUSP00000098495	IEA	Ensembl:ENSMUSP00000098495	F	Putative uncharacterized protein DKFZp434P102	ANO2|DKFZp434P102|IPI00479837|Q69YW4_HUMAN	protein	taxon:9606	20120107	ENSEMBL
